fund_code,name,std_price,set_date,type,type_detail,set_amount,risk_grade,risk_grade_txt,company_name
K55105DL7860,삼성인덱스프리미엄증권투자회사[주식-파생형](Ae),927.66,20210722,인덱스주식코스피200,국내주식형,18,2,높은 위험,삼성자산운용
K553N9CA6131,삼성통일코리아증권자투자신탁 1[주식]C-P,1067.66,20180611,액티브주식테마,국내주식형,0,2,높은 위험,삼성액티브자산운용
KRM301324070,미래에셋디스커버리증권투자회사(주식),944.46,20010706,액티브주식일반,국내주식형,442,2,높은 위험,미래에셋자산운용
KR5302452853,베어링K-성장리더스증권자투자신탁(주식),1472.50,20040723,액티브주식일반,국내주식형,45,2,높은 위험,베어링자산운용
K55223DT7133,KB KBSTAR Fn창업투자회사증권상장지수투자신탁(주식),8158.35,20220516,인덱스주식기타,국내주식형,62,2,높은 위험,케이비자산운용
K55216BT3786,DB진주찾기증권자투자신탁 2[주식]ClassA-E,943.46,20171206,액티브주식일반,국내주식형,0,2,높은 위험,디비자산운용
KR5240966238,BNK튼튼코리아증권투자신탁 1(주식)ClassC2,1914.06,20080910,액티브주식일반,국내주식형,0,2,높은 위험,비엔케이자산운용
KR5223AV5104,KB연금가치배당증권자투자신탁(주식) C-E 클래스,1176.98,20141230,액티브주식배당,국내주식형,6,2,높은 위험,케이비자산운용
KR5229965920,이스트스프링업종일등증권투자신탁 1[주식]클래스C3,1245.29,20041221,액티브주식일반,국내주식형,0,2,높은 위험,이스트스프링자산운용
K55207BZ9000,교보악사파워인덱스증권자투자신탁 1(주식)ClassC-P2,1329.10,20180709,인덱스주식코스피200,국내주식형,12,2,높은 위험,교보악사자산운용
KR5302830223,베어링K-성장리더스증권자투자신탁(주식)ClassC,1343.38,20040723,액티브주식일반,국내주식형,43,2,높은 위험,베어링자산운용
K55107DS7721,우리중소형고배당청년형장기소득공제증권자투자신탁(주식),1381.63,20230315,액티브주식중소형,국내주식형,0,2,높은 위험,우리자산운용
KR5363943089,트러스톤칭기스칸증권투자신탁[주식]W클래스,1190.48,20091006,액티브주식일반,국내주식형,0,2,높은 위험,트러스톤자산운용
KR5101558520,한국투자P한국의힘증권모투자신탁(주식),1535.91,20060404,액티브주식일반,국내주식형,812,2,높은 위험,한국투자신탁운용
K55307BB1517,유리KOSPI200인덱스증권자투자신탁[주식-파생형]_C&#47;C-W,1095.38,20220407,인덱스주식코스피200,국내주식형,580,2,높은 위험,유리자산운용
KR5210AM6629,신한얼리버드증권자투자신탁[주식](종류C-i),2022.97,20151005,액티브주식일반,국내주식형,38,3,다소 높은 위험,신한자산운용
K55301DD0305,미래에셋그린뉴딜인덱스증권자투자신탁(주식)종류C-P2,850.44,20201228,인덱스주식기타,국내주식형,9,2,높은 위험,미래에셋자산운용
KR5301AH8317,미래에셋성장유망중소형주증권자투자신탁 1(주식)종류C-e,1529.63,20130419,액티브주식중소형,국내주식형,6,2,높은 위험,미래에셋자산운용
K553N9BU5676,삼성ESG착한책임투자증권투자신탁 1[주식]_S-P,1316.66,20170926,액티브주식테마,국내주식형,1,2,높은 위험,삼성액티브자산운용
K55206CD5913,키움장기코어밸류증권자투자신탁 2[주식]ClassC-e,1410.72,20180910,액티브주식일반,국내주식형,0,2,높은 위험,키움투자자산운용
K55104BT9994,브이아이지주회사플러스증권자투자신탁1[주식]C-Pe2,1323.97,20171101,액티브주식일반,국내주식형,0,2,높은 위험,브이아이자산운용
KR5101AQ5009,한국투자삼성그룹적립식증권투자신탁 2(주식)(C-s),1573.62,20140422,액티브주식테마,국내주식형,7,2,높은 위험,한국투자신탁운용
KR5236263392,한국밸류10년투자퇴직연금증권자투자신탁 1(주식)(A),1085.78,20110103,액티브주식일반,국내주식형,153,4,보통 위험,한국투자밸류자산운용
K55363BZ2609,트러스톤인덱스알파증권자투자신탁[주식-파생형]Ae클래스,1076.66,20220207,인덱스주식코스피200,국내주식형,0,2,높은 위험,트러스톤자산운용
KR5373158736,현대뉴현대그룹플러스증권자투자신탁 1[주식]종류C3,1289.86,20090914,액티브주식테마,국내주식형,0,1,매우 높은 위험,현대자산운용
KR5101536302,한국투자P인덱스증권모투자신탁(주식),1489.28,20060103,인덱스주식코스피200,국내주식형,153,2,높은 위험,한국투자신탁운용
K55301BW0049,미래에셋연금한국헬스케어증권자투자신탁 1(주식)종류C-P2e,785.97,20170913,액티브주식섹터,국내주식형,292,2,높은 위험,미래에셋자산운용
KR5102393562,하나엄브렐러뉴인덱스증권투자신탁(K-1)[주식-파생형],1488.60,20031128,인덱스주식코스피200,국내주식형,80,2,높은 위험,하나자산운용
K55209BS9544,신영마라톤중소형주성과보수증권자투자신탁(주식)A-E형,1126.05,20170727,액티브주식중소형,국내주식형,3,2,높은 위험,신영자산운용
KR5234472672,IBK밸류코리아증권자투자신탁 1[주식]종류C1,1604.81,20050117,액티브주식일반,국내주식형,4,3,다소 높은 위험,아이비케이자산운용
KR5303295558,마이다스신성장기업포커스증권자투자신탁(주식)C2,1592.59,20100916,액티브주식일반,국내주식형,0,2,높은 위험,마이다스에셋자산운용
KR5355AY1274,스팍스한국엄선투자증권자투자신탁(주식)C-e,884.69,20150205,액티브주식일반,국내주식형,0,2,높은 위험,스팍스자산운용
K55301BK7907,미래에셋AI스마트베타EMP증권자투자신탁(주식-재간접형)종류F,1197.78,20170109,액티브주식일반,국내주식형,11,2,높은 위험,미래에셋자산운용
K55216B63239,DB신성장포커스증권자투자신탁[주식]운용,995.43,20150918,액티브주식일반,국내주식형,2,2,높은 위험,디비자산운용
K553H6E00511,더제이더행복코리아증권자투자신탁[주식]종류C-w,1127.69,20230502,액티브주식일반,국내주식형,1,2,높은 위험,더제이자산운용
K55306B53593,다올VIP밸류연금저축증권자투자신탁[주식],1010.11,20150727,액티브주식일반,국내주식형,77,2,높은 위험,다올자산운용
KR5301963199,미래에셋장기주택마련증권자투자신탁 1(주식)종류C 5,1163.66,20070604,액티브주식일반,국내주식형,64,2,높은 위험,미래에셋자산운용
KR5227594177,미래에셋3억만들기솔로몬증권투자신탁 1(주식)종류C 1,1018.77,20031231,액티브주식일반,국내주식형,0,2,높은 위험,미래에셋자산운용
KR5210AG4721,신한중소형주알파증권자투자신탁[주식],2146.03,20130508,액티브주식중소형,국내주식형,83,2,높은 위험,신한자산운용
K55363B54816,트러스톤장기고배당증권자투자신탁[주식]Cp클래스,1082.11,20150826,액티브주식배당,국내주식형,1,2,높은 위험,트러스톤자산운용
KR5303AS6092,마이다스미소중소형주증권자투자신탁(주식)C1,1270.98,20140617,액티브주식중소형,국내주식형,1,2,높은 위험,마이다스에셋자산운용
KR5236A93059,한국밸류10년투자밸런스증권자투자신탁 1(주식)(A),1304.78,20120328,액티브주식일반,국내주식형,47,2,높은 위험,한국투자밸류자산운용
K55105CD4207,삼성KODEX 2차전지산업증권상장지수투자신탁[주식],20006.71,20180911,인덱스주식섹터,국내주식형,"6,165",1,매우 높은 위험,삼성자산운용
K55216DS3868,DB헬스케어청년형소득공제증권자투자신탁[주식]종류C-E,966.45,20230327,액티브주식일반,국내주식형,1,2,높은 위험,디비자산운용
KR5205283249,미래에셋차세대Fun인덱스증권모투자신탁[주식],1350.39,20100709,인덱스주식코스피200,국내주식형,41,2,높은 위험,미래에셋자산운용
K55232C99550,NH-Amundi필승코리아증권투자신탁[주식]Class C-P1(연금저축),2447.62,20190823,액티브주식일반,국내주식형,27,2,높은 위험,엔에이치아문디자산운용
KR5232672067,NH-Amundi프리미어인덱스증권자투자신탁 1[주식-파생형]ClassA,1195.06,20070405,인덱스주식코스피200,국내주식형,169,2,높은 위험,엔에이치아문디자산운용
K55301CW6474,미래에셋코어테크증권자투자신탁(주식)종류C-P,1940.18,20191023,액티브주식섹터,국내주식형,71,2,높은 위험,미래에셋자산운용
KR5210AQ0693,신한좋은아침희망소득공제장기증권전환형자투자신탁[주식](종류C-e),1104.38,20140404,액티브주식일반,국내주식형,6,2,높은 위험,신한자산운용
KR5101AT3571,한국투자골드플랜연금증권전환형투자신탁 1(주식)(C-e),1038.85,20170911,액티브주식일반,국내주식형,12,3,다소 높은 위험,한국투자신탁운용
KR5355AY1217,스팍스한국엄선투자증권자투자신탁(주식)A-e,887.59,20150128,액티브주식일반,국내주식형,7,2,높은 위험,스팍스자산운용
K553N9D71569,삼성뉴딜코리아증권투자신탁 1[주식]_Ae,1207.99,20200914,액티브주식일반,국내주식형,51,2,높은 위험,삼성액티브자산운용
K55365DH5956,KCGI뉴딜밸런스증권투자신탁[주식혼합-재간접형]종류S,848.87,20210426,액티브주식일반,국내주식형,1,3,다소 높은 위험,케이씨지아이자산운용
KR5303295582,마이다스신성장기업포커스증권자투자신탁(주식)Ce,1642.02,20100916,액티브주식일반,국내주식형,61,2,높은 위험,마이다스에셋자산운용
KR5206AP1581,키움장기코어밸류증권자투자신탁 1[주식],1563.40,20140408,액티브주식일반,국내주식형,168,2,높은 위험,키움투자자산운용
KR5306186275,다올VIP스타셀렉션증권자투자신탁[주식]종류CW,2498.39,20090717,액티브주식일반,국내주식형,3,2,높은 위험,다올자산운용
KR5101AQ5025,한국투자중소밸류증권자투자신탁(주식)(S-P),1394.11,20140422,액티브주식중소형,국내주식형,5,3,다소 높은 위험,한국투자신탁운용
K55301DD5957,미래에셋클린테크증권자투자신탁(주식)종류C,894.52,20210209,액티브주식섹터,국내주식형,2,2,높은 위험,미래에셋자산운용
K55301BO0239,미래에셋TIGER200선물레버리지증권상장지수투자신탁(주식-파생형),15302.29,20170424,인덱스주식기타,국내주식형,590,1,매우 높은 위험,미래에셋자산운용
KR5210AP6964,신한스마트인덱스증권자투자신탁 1[주식-파생형]종류S,1517.71,20140422,인덱스주식코스피200,국내주식형,0,2,높은 위험,신한자산운용
KR5225A18026,미래에셋TIGER200경기소비재증권상장지수투자신탁(주식),17041.65,20110405,인덱스주식섹터,국내주식형,82,1,매우 높은 위험,미래에셋자산운용
KR5373AU0104,현대강소기업증권자투자신탁 1[주식]종류A-e,1018.24,20110520,액티브주식중소형,국내주식형,41,2,높은 위험,현대자산운용
KR5301AK5979,미래에셋배당프리미엄연금저축증권전환형자투자신탁 1(주식혼합),1112.61,20130819,액티브주식배당,국내주식형,"1,367",3,다소 높은 위험,미래에셋자산운용
K55301C23140,미래에셋퇴직연금솔로몬증권자투자신탁 2(주식)종류C-P2e,1013.34,20190121,액티브주식일반,국내주식형,16,3,다소 높은 위험,미래에셋자산운용
K55365BT3686,KCGI코리아스몰캡증권투자신탁[주식]종류C-Pe2,1816.13,20170803,액티브주식중소형,국내주식형,31,2,높은 위험,케이씨지아이자산운용
KR5233638174,칸서스하베스트증권자투자신탁2[주식]ClassC2,1639.99,20070105,액티브주식일반,국내주식형,4,3,다소 높은 위험,칸서스자산운용
K55213CQ4342,한화ARIRANG코스피TotalReturn증권상장지수투자신탁(주식),14859.50,20190624,인덱스주식기타,국내주식형,"1,305",2,높은 위험,한화자산운용
K55368BR0715,하이ALLNEW장수기업증권자투자신탁2(주식)Ae,1194.56,20170621,액티브주식배당,국내주식형,0,2,높은 위험,하이자산운용
K55209C37350,신영고배당증권자투자신탁(주식)C-E형,978.69,20180313,액티브주식배당,국내주식형,1,2,높은 위험,신영자산운용
KR5213AB2503,한화코리아레전드증권자투자신탁(주식)종류A-e,1392.18,19990306,액티브주식일반,국내주식형,2,2,높은 위험,한화자산운용
KR5301AR0098,미래에셋성장유망중소형주증권자투자신탁 1(주식)종류S,1549.02,20140422,액티브주식중소형,국내주식형,3,2,높은 위험,미래에셋자산운용
K55105C59925,삼성KRX300 2배레버리지증권투자신탁[주식-파생재간접형]Cf,1083.54,20180330,인덱스주식KRX300,국내주식형,5,1,매우 높은 위험,삼성자산운용
K55101BV0893,한국투자한국의제4차산업혁명증권자투자신탁 1(주식)(A),1407.26,20170811,액티브주식일반,국내주식형,197,3,다소 높은 위험,한국투자신탁운용
KR5212672103,파인만코리아국가대표증권자투자신탁5(주식),1665.58,20070404,액티브주식일반,국내주식형,2,2,높은 위험,파인만자산운용
K55236BP1343,한국밸류10년투자어린이증권투자신탁 1(주식)종류A-G,1746.62,20170531,액티브주식일반,국내주식형,0,2,높은 위험,한국투자밸류자산운용
KR5105902062,삼성중소형FOCUS증권자투자신탁 1[주식](C4),1386.67,20070910,액티브주식중소형,국내주식형,12,2,높은 위험,삼성액티브자산운용
K55105BX4089,삼성코리아소수정예증권자투자신탁 1[주식]S-P,993.83,20171031,액티브주식일반,국내주식형,0,3,다소 높은 위험,삼성자산운용
KR5236A93109,한국밸류10년투자밸런스증권자투자신탁 1(주식)(C4),1300.08,20120328,액티브주식일반,국내주식형,29,2,높은 위험,한국투자밸류자산운용
