fund_code,fund_name,hashtag,std_price,set_date,fund_type,fund_type_detail,set_amount,company_name,risk_grade,risk_grade_txt,drv_nav,bond,bond_foreign,stock,stock_foreign,investment,etc,return_1m,return_3m,return_6m,return_1y,return_3y,return_5y,return_idx,return_ytd,arima_price,arima_update,arima_percent,stock_ratio,bond_ratio
K55223BR5305,KBPIMCO글로벌인컴셀렉션증권자투자신탁(USD)(채권-재간접형)C-E클래스,#해외채권형#외화기준가제공펀드#인컴,15991.3,2017-10-11,글로벌채권,해외채권형,0,케이비자산운용,4,보통 위험,7.01,0,0,0,0.00,97.39,2.61,2.05,4.88,8.63,15.26,22.25,28.2,40.87,8.71,16338.203565196467,2024-06-20,1.89,,
K55223BU6548,KBKBSTAR글로벌4차산업IT증권상장지수투자신탁(주식-파생형)(합성 H),#해외주식형#ETF(해외주식)#4차산업#해외지수#글로벌,30922.5,2017-08-14,멀티&#47;기타섹터,해외주식형,75,케이비자산운용,1,매우 높은 위험,231.92,26.87,0,0,0.00,37.9,35.23,10.05,15.74,28.82,37.42,39.27,151.88,209.22,27.21,32875.02356817588,2024-06-20,5.85,0,100
K55223BV2207,KB이머징유럽증권자투자신탁(주식)A-E,#해외주식형#신흥유럽,1139.09,2017-09-05,신흥유럽주식,해외주식형,2,케이비자산운용,1,매우 높은 위험,24.95,0,0,0,94.34,0,5.66,-2.24,11.91,14.33,30.06,20.2,28.17,15.46,17.56,1186.0064046482482,2024-06-20,3.78,100,0
K55223BV2215,KB이머징유럽증권자투자신탁(주식)C-E,#해외주식형#신흥유럽,1139.09,2017-09-05,신흥유럽주식,해외주식형,2,케이비자산운용,1,매우 높은 위험,24.95,0,0,0,94.34,0,5.66,-2.24,11.9,14.32,30.04,20.16,28.11,15.38,17.55,1186.2057279484018,2024-06-20,3.8,100,0
K55223C02587,KBKBSTAR200IT증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#IT,16563.7,2017-12-07,인덱스주식섹터,국내주식형,14,케이비자산운용,2,높은 위험,23.19,0,0,95.58,0.00,0,4.42,6.11,12.53,17.02,11.08,0.92,94.88,72.4,12.34,17320.22811389223,2024-06-20,2.56,100,0
K55223C02595,KBKBSTAR200건설증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#산업재,12118.8,2017-12-21,인덱스주식섹터,국내주식형,12,케이비자산운용,1,매우 높은 위험,14.54,0,0,98.04,0.00,0,1.96,-7.34,-8.53,-4.12,-7.03,-6.99,13.81,31.75,-6.24,12096.292613915844,2024-06-20,-1.72,100,0
K55223C02603,KBKBSTAR200경기소비재증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#경기소비재,11288.6,2017-12-21,인덱스주식섹터,국내주식형,8,케이비자산운용,1,매우 높은 위험,9.03,0,0,93.99,0.00,0,6.01,7.57,2.81,22.54,22.61,-1.96,42.52,29.58,15.71,11764.126315789474,2024-06-20,3.16,100,0
K55223C02611,KBKBSTAR200금융증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#금융펀드(국내)#금융,10213.1,2017-12-07,인덱스주식섹터,국내주식형,66,케이비자산운용,2,높은 위험,65.36,0,0,97.14,0.00,0,2.86,-5.69,-3.9,23.77,35.8,24.7,35.93,22.44,19.71,10705.579465897234,2024-06-20,3.27,100,0
K55223C02629,KBKBSTAR200산업재증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#산업재,12672.6,2017-12-21,인덱스주식섹터,국내주식형,6,케이비자산운용,1,매우 높은 위험,7.6,0,0,91.96,0.00,0,8.04,1.43,3.92,6.42,5.86,-0.75,49.06,40.09,3.69,12979.744969886933,2024-06-20,0.37,100,0
K55223C02645,KBKBSTAR200에너지화학증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#소재,8286.41,2017-12-07,인덱스주식섹터,국내주식형,42,케이비자산운용,2,높은 위험,34.8,0,0,99.19,0.00,0,0.81,-2.45,-9.68,-12.41,-22.89,-37.29,10.52,-8.98,-14.12,7973.336182070187,2024-06-20,-4.95,100,0
K55223C02652,KBKBSTAR200중공업증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#산업재,13913.8,2017-12-07,인덱스주식섹터,국내주식형,23,케이비자산운용,2,높은 위험,33.39,0,0,96.59,0.00,0,3.41,3.39,15.28,31.53,18.59,18.2,54.68,54.12,27.29,15244.372492317869,2024-06-20,6.04,100,0
K55223C02660,KBKBSTAR200철강소재증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#소재,8283.27,2017-12-07,인덱스주식섹터,국내주식형,38,케이비자산운용,2,높은 위험,31.48,0,0,92.61,0.00,0,7.39,-4.99,-5.67,-8.29,-6.02,-8.54,22.86,-5.47,-10,8139.323157894755,2024-06-20,-2.97,100,0
K55223C05523,KB스타미국나스닥100인덱스증권자투자신탁(주식-파생형)(H)(운용),#해외주식형#북미,2806.93,2017-12-27,북미주식,해외주식형,1492,케이비자산운용,2,높은 위험,4187.51,0,0,0,60.75,20.92,18.33,7.15,11.84,18.47,29.72,37.42,148.41,188.78,17.46,2916.703938618023,2024-06-20,3.9,100,0
K55223C05531,KB스타미국나스닥100인덱스증권자투자신탁(주식-파생형)(H)A,#해외주식형#북미,2743.91,2017-12-27,북미주식,해외주식형,75,케이비자산운용,2,높은 위험,4180.17,0,0,0,60.75,20.92,18.33,7.09,11.61,18.67,29.36,34.59,139.01,174.59,17,2848.712861654108,2024-06-20,3.82,100,0
K55223C05549,KB스타미국나스닥100인덱스증권자투자신탁(주식-파생형)(H)A-E,#해외주식형#북미,2614.3,2018-01-19,북미주식,해외주식형,158,케이비자산운용,2,높은 위험,4180.17,0,0,0,60.75,20.92,18.33,7.1,11.66,18.77,29.58,35.29,141.07,162.22,17.09,2714.6271547242204,2024-06-20,3.83,100,0
K55223C05564,KB스타미국나스닥100인덱스증권자투자신탁(주식-파생형)(H)C,#해외주식형#북미,2638.08,2017-12-27,북미주식,해외주식형,37,케이비자산운용,2,높은 위험,4180.17,0,0,0,60.75,20.92,18.33,7.04,11.45,18.31,28.55,32.02,131.42,163.81,16.67,2737.1047785739647,2024-06-20,3.75,100,0
K55223C05572,KB스타미국나스닥100인덱스증권자투자신탁(주식-파생형)(H)C-E,#해외주식형#북미,2371.93,2018-09-11,북미주식,해외주식형,145,케이비자산운용,2,높은 위험,4180.17,0,0,0,60.75,20.92,18.33,7.08,11.59,18.61,29.23,34.19,137.82,138.07,16.94,2462.2849701661285,2024-06-20,3.81,100,0
K55223C05606,KB스타미국나스닥100인덱스증권자투자신탁(주식-파생형)(H)C-W,#해외주식형#북미,2555.46,2018-01-23,북미주식,해외주식형,156,케이비자산운용,2,높은 위험,4180.17,0,0,0,60.75,20.92,18.33,7.11,11.7,18.86,29.8,36.01,143.17,157.22,17.17,2653.957943249344,2024-06-20,3.85,100,0
K55223C05614,KB스타미국나스닥100인덱스증권자투자신탁(주식-파생형)(H)S,#해외주식형#S클래스#북미,2702.25,2018-01-08,북미주식,해외주식형,28,케이비자산운용,2,높은 위험,4180.17,0,0,0,60.75,20.92,18.33,7.1,11.66,18.77,29.58,35.29,141.08,170.97,17.09,2805.94740844923,2024-06-20,3.83,100,0
K55223C05630,KB스타미국나스닥100인덱스증권자투자신탁(주식-파생형)(H)C-Pe,#해외주식형#연금저축#북미,2598.48,2018-01-19,북미주식,해외주식형,292,케이비자산운용,2,높은 위험,4180.17,0,0,0,60.75,20.92,18.33,7.08,11.6,18.64,29.3,34.39,138.39,160.07,16.97,2697.590243792706,2024-06-20,3.81,100,0
K55223C05887,KB스타미국나스닥100인덱스증권자투자신탁(주식-파생형)(H)S-P,#해외주식형#연금저축#S클래스#북미,2706.64,2018-01-08,북미주식,해외주식형,53,케이비자산운용,2,높은 위험,4180.17,0,0,0,60.75,20.92,18.33,7.1,11.67,18.79,29.62,35.43,141.48,171.57,17.1,2810.6046642131246,2024-06-20,3.84,100,0
K55223C41536,KBKoVIC아시아증권투자신탁(주식-재간접형)(운용),#해외주식형#신흥아시아,1095.71,2018-02-28,국내외주식,해외주식형,50,케이비자산운용,3,다소 높은 위험,54.56,0,0,0,0.00,96.73,3.27,0.04,6.66,11.8,8.76,-11.03,29.45,16.77,9.77,1122.7931578947369,2024-06-20,2.04,,
K55223C41544,KBKoVIC아시아증권투자신탁(주식-재간접형)A,#해외주식형#신흥아시아,1078.32,2018-02-28,국내외주식,해외주식형,10,케이비자산운용,2,높은 위험,54.53,0,0,0,0.00,96.73,3.27,-0.05,6.36,11.18,7.53,-14.08,22.2,8.57,9.2,1107.987894736841,2024-06-20,2.32,,
K55223C41551,KBKoVIC아시아증권투자신탁(주식-재간접형)A-E,#해외주식형#신흥아시아,1087.38,2018-02-28,국내외주식,해외주식형,4,케이비자산운용,2,높은 위험,54.53,0,0,0,0.00,96.73,3.27,-0.03,6.44,11.34,7.85,-13.3,24.04,10.64,9.35,1117.6636842105238,2024-06-20,2.35,,
K55223C41577,KBKoVIC아시아증권투자신탁(주식-재간접형)C,#해외주식형#신흥아시아,1064.35,2018-02-28,국내외주식,해외주식형,12,케이비자산운용,2,높은 위험,54.53,0,0,0,0.00,96.73,3.27,-0.08,6.28,11.02,7.21,-14.85,20.38,6.54,9.05,1093.286842105265,2024-06-20,2.29,,
K55223C41585,KBKoVIC아시아증권투자신탁(주식-재간접형)C-E,#해외주식형#신흥아시아,1082.74,2018-02-28,국내외주식,해외주식형,3,케이비자산운용,2,높은 위험,54.53,0,0,0,0.00,96.73,3.27,-0.04,6.4,11.26,7.69,-13.69,23.12,9.6,9.27,1112.7194736842107,2024-06-20,2.34,,
K55223C41627,KBKoVIC아시아증권투자신탁(주식-재간접형)S,#해외주식형#S클래스#신흥아시아,1096.43,2018-04-25,국내외주식,해외주식형,0,케이비자산운용,2,높은 위험,54.53,0,0,0,0.00,96.73,3.27,-0.02,6.45,11.37,7.89,-13.24,24.12,11.77,9.37,1126.8563157894737,2024-06-20,2.34,,
K55223C41635,KBKoVIC아시아증권투자신탁(주식-재간접형)S-P,#해외주식형#연금저축#S클래스#신흥아시아,1097.95,2018-04-25,국내외주식,해외주식형,0,케이비자산운용,2,높은 위험,54.53,0,0,0,0.00,96.73,3.27,-0.01,6.48,11.43,8.04,-12.82,25.1,12.83,9.43,1127.7568421052642,2024-06-20,2.28,,
K55223C41643,KBKoVIC아시아증권투자신탁(주식-재간접형)C-P,#해외주식형#연금저축#신흥아시아,1073.51,2018-02-28,국내외주식,해외주식형,3,케이비자산운용,2,높은 위험,54.53,0,0,0,0.00,96.73,3.27,-0.07,6.32,11.09,7.36,-14.5,21.2,7.45,9.12,1102.855263157898,2024-06-20,2.3,,
K55223C41650,KBKoVIC아시아증권투자신탁(주식-재간접형)C-Pe,#해외주식형#연금저축#신흥아시아,1084.86,2018-02-28,국내외주식,해외주식형,1,케이비자산운용,2,높은 위험,54.53,0,0,0,0.00,96.73,3.27,-0.04,6.41,11.3,7.76,-13.51,23.53,10.08,9.31,1114.978421052634,2024-06-20,2.34,,
K55223C41668,KBKoVIC아시아증권투자신탁(주식-재간접형)C-퇴직,#해외주식형#퇴직연금#신흥아시아,1078.09,2018-03-06,국내외주식,해외주식형,7,케이비자산운용,2,높은 위험,54.53,0,0,0,0.00,96.73,3.27,-0.06,6.33,11.11,7.4,-14.39,21.46,8.08,9.14,1107.613157894738,2024-06-20,2.31,,
K55223C41676,KBKoVIC아시아증권투자신탁(주식-재간접형)C-퇴직e,#해외주식형#퇴직연금#신흥아시아,1080.06,2018-03-09,국내외주식,해외주식형,4,케이비자산운용,2,높은 위험,54.53,0,0,0,0.00,96.73,3.27,-0.03,6.42,11.31,7.79,-13.45,23.68,9.69,9.32,1110.0742105263141,2024-06-20,2.34,,
K55223C53515,KBKBSTARKRX300증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#KRX300,18381.8,2018-03-23,인덱스주식KRX300,국내주식형,80,케이비자산운용,2,높은 위험,101.1,0,0,92.13,0.00,0,7.87,2.21,4.57,11.57,12.07,-4.85,56.45,37.65,6.55,18922.150455375995,2024-06-20,1.62,100,0
K55223C82001,KB러시아대표성장주증권자투자신탁(주식)C-퇴직e,#해외주식형#퇴직연금#러시아,794.3,2018-08-01,러시아주식,해외주식형,11,케이비자산운용,2,높은 위험,70.37,0,0,0,79.36,0,20.64,-2.21,5.28,13.05,21.87,-45.29,-27.67,-20.57,9.53,825.9600000000014,2024-06-20,2.61,100,0
K55223C82035,KB브라질증권자투자신탁(주식)C-퇴직e클래스,#해외주식형#퇴직연금#브라질,1067.55,2018-06-11,브라질주식,해외주식형,20,케이비자산운용,1,매우 높은 위험,132.24,0,0,0,93.80,0,6.2,-12.39,-13.5,-13.21,-8.65,-17.96,-17.51,6.75,-16.58,1013.0115789473693,2024-06-20,-5.2,100,0
K55223CA6368,KB글로벌리얼에셋인컴증권모투자신탁(채권),#해외채권형#모펀드#인컴,1318.09,2018-06-21,글로벌채권,해외채권형,52,케이비자산운용,3,다소 높은 위험,68.17,0,94.11,0,0.00,0,5.89,2.56,4.79,9.22,18.26,27.36,43.01,64.18,8.8,1347.8836532091032,2024-06-20,1.97,0,100
K55223CB7639,KBKBSTAR게임테마증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#기타,8982.77,2018-07-23,인덱스주식섹터,국내주식형,613,케이비자산운용,1,매우 높은 위험,574.9,0,0,99.57,0.00,0,0.43,-4.35,-2.22,-5.25,-13,-41.44,-1.99,-4.68,-3.99,8814.931578947357,2024-06-20,-1.3,100,0
K55223CJ1360,KBKBSTAR200커뮤니케이션서비스증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#코스피200,10446.7,2019-01-14,인덱스주식섹터,국내주식형,12,케이비자산운용,1,매우 높은 위험,12.54,0,0,93.33,0.00,0,6.67,-4.57,-4.75,-6.6,-6.17,-50.11,13.23,12.2,-7.11,10327.200000000019,2024-06-20,-2.18,100,0
K55223CJ3036,KBKBSTAR대형고배당10TotalReturn증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#배당주펀드#스타일,22263.4,2019-01-21,인덱스주식기타,국내주식형,350,케이비자산운용,1,매우 높은 위험,768.09,0,0,97.83,0.00,0,2.17,8.78,12.84,28.99,34.68,29.34,119.66,119.76,23.19,23734.64415885541,2024-06-20,5.64,100,0
K55223CJ7839,KB베트남QVM증권모투자신탁(주식),#해외주식형#모펀드,1534.61,2019-01-28,신흥아시아주식,해외주식형,106,케이비자산운용,2,높은 위험,162.02,0,0,0,77.47,18.72,3.81,4.26,6.15,23.82,30.6,10.59,62.92,61.32,21.7,1614.7003320398935,2024-06-20,4.79,100,0
K55223CL6811,KBKBSTARKRX300미국달러선물혼합자산상장지수투자신탁(혼합-파생형),#국내주식형#ETF(기타)#기타,19170.3,2019-03-18,인덱스주식기타,국내주식형,35,케이비자산운용,2,높은 위험,67.1,0,0,0,0.00,31.53,68.47,4.14,8.3,19.99,24.06,19.15,90,91.7,15.89,20181.41690935145,2024-06-20,3.94,,
K55223CO5448,KB글로벌ESG성장리더스증권모투자신탁(USD)(주식),#해외주식형#외화기준가제공펀드#모펀드#SRI펀드(국내)#SRI펀드,23594.5,2019-05-29,글로벌주식,해외주식형,60,케이비자산운용,1,매우 높은 위험,117.79,0,0,0,96.90,0,3.1,3.82,7.42,21.35,27.42,29.57,101.38,107.83,19.77,24727.782339607962,2024-06-20,4.14,100,0
K55223CO5646,KB달러표시아시아채권증권자투자신탁(채권-재간접형)(H)(운용),#해외채권형#아시아퍼시픽,968.61,2019-05-29,아시아퍼시픽채권,해외채권형,375,케이비자산운용,4,보통 위험,363.03,0,0,0,0.00,92.59,7.41,1.25,2.69,8,10.87,-12.36,-3.75,-3.04,7.1,986.0552631578948,2024-06-20,1.75,,
K55223CO5661,KB달러표시아시아채권증권자투자신탁(채권-재간접형)(H)A-E,#해외채권형#아시아퍼시픽,947.07,2019-06-05,아시아퍼시픽채권,해외채권형,6,케이비자산운용,4,보통 위험,362.91,0,0,0,0.00,92.59,7.41,1.21,2.56,7.74,10.33,-13.64,-6.08,-5.29,6.86,963.5952631578957,2024-06-20,1.7,,
K55223CR0578,KBKBSTARIT플러스증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#MKF펀드#IT펀드#IT,18919.2,2019-06-19,인덱스주식기타,국내주식형,867,케이비자산운용,2,높은 위험,1619.48,0,0,99.32,0.00,0,0.68,1.03,3.15,2.36,0.41,-14.26,90.86,90.86,-0.14,19192.829501457087,2024-06-20,0.11,100,0
K55224BC7349,흥국차이나액티브증권자투자신탁[주식],#해외주식형#중국,1138.56,2016-07-25,중국주식,해외주식형,4,흥국자산운용,2,높은 위험,4.59,0,0,0,89.68,0,10.32,-1.48,-4.57,-7.99,-20.77,-22.14,32.49,14.05,-9.15,1106.168421052634,2024-06-20,-2.69,100,0
K55224BC7430,흥국차이나액티브증권자투자신탁[주식]C-w,#해외주식형#중국,1098.12,2016-09-09,중국주식,해외주식형,0,흥국자산운용,2,높은 위험,4.58,0,0,0,89.68,0,10.32,-1.56,-4.81,-8.45,-21.57,-24.37,26.49,9.81,-9.57,1065.3531578947343,2024-06-20,-2.83,100,0
K55224BT5385,흥국멀티플레이증권자투자신탁 4[채권]A-e,#국내채권형,1062.42,2017-08-02,일반채권,국내채권형,51,흥국자산운용,5,낮은 위험,975.62,64.58,0,0,0.00,0,35.42,0.48,1.44,2.76,5.74,9.84,14.35,20.69,2.49,1069.287079674704,2024-06-20,0.6,0,100
K55224CB2381,흥국공모주하이일드증권투자신탁[채권혼합]A-e,#국내혼합형#공모주펀드,1090.3,2018-06-29,하이일드혼합,국내혼합형,39,흥국자산운용,5,낮은 위험,1195.25,43.93,0,0.28,0.87,1,53.92,0.12,2.16,3.43,8.7,15.23,22.85,25.28,2.74,1089.1100000000013,2024-06-20,-0.14,2.55,97.45
K55224CB2399,흥국공모주하이일드증권투자신탁[채권혼합]C-e,#국내혼합형#공모주펀드,1089.89,2018-06-21,하이일드혼합,국내혼합형,22,흥국자산운용,5,낮은 위험,1195.25,43.93,0,0.28,0.87,1,53.92,0.1,2.1,3.32,8.45,14.46,21.47,24.57,2.63,1089.0421052631611,2024-06-20,-0.11,2.55,97.45
K55226C77434,HDC알짜배당증권투자신탁(주식)종류A-E,#국내주식형#배당주펀드,1231.61,2018-05-03,액티브주식배당,국내주식형,0,에이치디씨자산운용,2,높은 위험,50.7,0,0,98.37,0.29,0,1.34,0.82,3.1,17.04,24.79,24.29,110.27,79.05,14.02,1285.8417573432303,2024-06-20,3.24,100,0
K55228B34037,우리공모주10증권투자신탁[채권혼합](운용),#국내혼합형#공모주펀드,1003.77,2015-05-29,채권알파,국내혼합형,197,우리자산운용,5,낮은 위험,197.92,79.51,0,0.8,0.00,0,19.69,-0.1,1.65,2.85,6.05,11.17,23.27,36.71,2.86,995.6431578947374,2024-06-20,-0.84,1,99
K55228B34045,우리공모주10증권투자신탁[채권혼합]A,#국내혼합형#공모주펀드,1003.54,2015-05-29,채권알파,국내혼합형,13,우리자산운용,5,낮은 위험,197.87,79.51,0,0.8,0.00,0,19.69,-0.13,1.55,2.64,5.61,9.81,20.77,31.72,2.67,995.9931578947369,2024-06-20,-0.78,1,99
K55228B34052,우리공모주10증권투자신탁[채권혼합]C,#국내혼합형#공모주펀드,1003.34,2015-05-29,채권알파,국내혼합형,25,우리자산운용,5,낮은 위험,197.87,79.51,0,0.8,0.00,0,19.69,-0.16,1.46,2.47,5.25,8.7,18.74,27.73,2.5,996.2778947368432,2024-06-20,-0.73,1,99
K55228B34060,우리공모주10증권투자신탁[채권혼합]Ce,#국내혼합형#공모주펀드,1003.48,2015-05-29,채권알파,국내혼합형,11,우리자산운용,5,낮은 위험,197.87,79.51,0,0.8,0.00,0,19.69,-0.14,1.52,2.59,5.52,9.52,20.23,30.66,2.62,996.0621052631568,2024-06-20,-0.76,1,99
K55228B34094,우리공모주10증권투자신탁[채권혼합]C(F),#국내혼합형#공모주펀드,1003.59,2015-06-17,채권알파,국내혼합형,24,우리자산운용,5,낮은 위험,197.87,79.51,0,0.8,0.00,0,19.69,-0.12,1.57,2.69,5.72,10.14,21.37,30.73,2.71,995.9084210526304,2024-06-20,-0.79,1,99
K55228B34102,우리공모주10증권투자신탁[채권혼합]P1,#국내혼합형#공모주펀드#퇴직연금,1003.39,2015-06-12,채권알파,국내혼합형,13,우리자산운용,5,낮은 위험,197.87,79.51,0,0.8,0.00,0,19.69,-0.15,1.48,2.51,5.34,8.96,19.21,28.71,2.54,996.2121052631566,2024-06-20,-0.74,1,99
K55228B34128,우리공모주10증권투자신탁[채권혼합]P2,#국내혼합형#공모주펀드#연금저축,1003.46,2015-05-29,채권알파,국내혼합형,14,우리자산운용,5,낮은 위험,197.87,79.51,0,0.8,0.00,0,19.69,-0.14,1.51,2.57,5.46,9.36,19.93,30.06,2.6,996.1057894736834,2024-06-20,-0.76,1,99
K55229B06496,이스트스프링다이나믹재팬증권모투자신탁[주식-재간접형],#해외주식형#모펀드,2047.63,2015-03-23,아시아퍼시픽주식,해외주식형,2,이스트스프링자산운용,2,높은 위험,3.9,0,0,0,0.00,92.24,7.76,-0.92,-1.5,8.25,13.06,35.12,73.66,108.23,7.16,2093.7644130942804,2024-06-20,1.66,,
K55229B06504,이스트스프링다이나믹재팬증권자투자신탁(H)[주식-재간접형],#해외주식형#일본,2134.04,2015-03-23,일본주식,해외주식형,2,이스트스프링자산운용,2,높은 위험,4.1,0,0,0,0.00,86.34,13.66,-1.07,1.14,13.24,18.9,59.79,110.39,113.29,11.95,2202.8952951970277,2024-06-20,2.83,,
K55229B06512,이스트스프링다이나믹재팬증권자투자신탁(H)[주식-재간접형]클래스A,#해외주식형#일본,1915.33,2015-03-19,일본주식,해외주식형,1,이스트스프링자산운용,2,높은 위험,4.09,0,0,0,0.00,86.34,13.66,-1.17,0.84,12.59,17.52,54.33,98.49,91.53,11.35,1974.6319072791894,2024-06-20,2.7,,
