"fund_code","stock","stock_foreign","bond","bond_foreign","investment","etc"
K55210DT1974,0.0,0.0,0.0,0.0,91.4,8.6
K55210DT2014,0.0,0.0,0.0,0.0,91.42,8.58
K55210DT2022,0.0,0.0,0.0,0.0,91.4,8.6
K55210DT2048,0.0,0.0,0.0,0.0,91.4,8.6
K55210DT2055,0.0,0.0,0.0,0.0,91.4,8.6
K55210DT2071,0.0,0.0,0.0,0.0,91.27,8.73
K55210DT2089,0.0,0.0,0.0,0.0,91.4,8.6
K55210DT2097,0.0,0.0,0.0,0.0,91.4,8.6
K55210DT4135,97.37,0.0,0.0,0.0,0.0,2.63
K55210DT4184,97.37,0.0,0.0,0.0,0.0,2.63
K55210DT4192,97.37,0.0,0.0,0.0,0.0,2.63
K55210DT4325,0.0,49.13,0.0,0.0,20.79,30.08
K55210DT4457,0.0,49.13,0.0,0.0,20.79,30.08
K55210DU0411,21.28,72.69,0.0,0.0,0.0,6.03
K55210DU6020,0.0,87.22,0.0,0.0,10.25,2.53
K55210DV3323,0.0,94.58,0.0,0.0,3.85,1.57
K55210DV3331,0.0,86.19,0.0,0.0,3.5,10.31
K55210DV3349,0.0,86.19,0.0,0.0,3.5,10.31
K55210DV3356,0.0,86.19,0.0,0.0,3.5,10.31
K55210DV3372,0.0,86.19,0.0,0.0,3.5,10.31
K55210DV3380,0.0,86.19,0.0,0.0,3.5,10.31
K55210DV3430,0.0,86.19,0.0,0.0,3.5,10.31
K55210DV3448,0.0,86.19,0.0,0.0,3.5,10.31
K55210DV3455,0.0,86.19,0.0,0.0,3.5,10.31
K55210DV3471,0.0,86.19,0.0,0.0,3.5,10.31
K55210DV3489,0.0,86.19,0.0,0.0,3.5,10.31
K55210DV3497,0.0,86.19,0.0,0.0,3.5,10.31
K55210DV3505,0.0,90.59,0.0,0.0,3.68,5.73
K55210DV3570,0.0,90.59,0.0,0.0,3.68,5.73
K55210DV3646,0.0,90.59,0.0,0.0,3.68,5.73
K55210DV3653,0.0,90.59,0.0,0.0,3.68,5.73
K55210DV3661,0.0,90.59,0.0,0.0,3.68,5.73
K55210DV4834,0.0,0.0,0.0,0.0,95.92,4.08
K55210DV4859,0.0,0.0,0.0,0.0,95.92,4.08
K55210DV4883,0.0,0.0,0.0,0.0,95.92,4.08
K55210DV4925,0.0,0.0,0.0,0.0,95.92,4.08
K55210DV4941,0.0,0.0,0.0,0.0,95.92,4.08
K55210DV5518,0.0,0.0,0.0,0.0,85.59,14.41
K55210DV5534,0.0,0.0,0.0,0.0,85.59,14.41
K55210DV5567,0.0,0.0,0.0,0.0,85.59,14.41
K55210DV5609,0.0,0.0,0.0,0.0,85.58,14.42
K55210DV5914,0.0,0.0,102.44,0.0,6.57,0.0
K55210DW4692,0.0,0.0,0.0,0.0,86.11,13.89
K55210DW4718,0.0,0.0,0.0,0.0,86.11,13.89
K55210DW4742,0.0,0.0,0.0,0.0,86.11,13.89
K55210DW4783,0.0,0.0,0.0,0.0,86.11,13.89
K55210DW5194,0.0,0.0,0.0,0.0,92.84,7.16
K55210DW5210,0.0,0.0,0.0,0.0,92.84,7.16
K55210DW5244,0.0,0.0,0.0,0.0,92.84,7.16
K55210DW5285,0.0,0.0,0.0,0.0,92.84,7.16
K55210DW5392,0.0,0.0,0.0,0.0,93.24,6.76
K55210DW5418,0.0,0.0,0.0,0.0,93.24,6.76
K55210DW5442,0.0,0.0,0.0,0.0,93.24,6.76
K55210DW5483,0.0,0.0,0.0,0.0,93.24,6.76
K55210DW6416,0.0,0.0,0.0,0.0,92.7,7.3
K55210DW6432,0.0,0.0,0.0,0.0,92.7,7.3
K55210DW6473,0.0,0.0,0.0,0.0,92.7,7.3
K55210DW6523,0.0,0.0,0.0,0.0,92.7,7.3
K55210DX6936,98.21,0.0,0.0,0.0,0.0,1.79
K55210DY2868,0.0,88.55,0.0,0.0,10.23,1.22
K55210DY3056,0.0,0.0,0.0,0.0,97.36,2.64
K55210DY3064,0.0,0.0,0.0,0.0,97.36,2.64
K55210DY3072,0.0,0.0,0.0,0.0,97.36,2.64
K55210DY3098,0.0,0.0,0.0,0.0,97.36,2.64
K55210DY3106,0.0,0.0,0.0,0.0,97.36,2.64
K55210DY3130,0.0,0.0,0.0,0.0,97.36,2.64
K55210DY3148,0.0,0.0,0.0,0.0,97.36,2.64
K55210DY3155,0.0,0.0,0.0,0.0,97.36,2.64
K55210DY3163,0.0,0.0,0.0,0.0,97.36,2.64
K55210DY3171,0.0,0.0,0.0,0.0,97.36,2.64
K55210DY9624,0.0,0.0,0.0,0.0,99.22,0.78
K55210DY9723,0.0,0.0,0.0,0.0,99.22,0.78
K55210DY9731,0.0,0.0,0.0,0.0,99.22,0.78
K55210DY9749,0.0,0.0,0.0,0.0,99.22,0.78
K55210DY9756,0.0,0.0,0.0,0.0,99.22,0.78
K55210DY9764,0.0,0.0,0.0,0.0,99.22,0.78
K55210DY9780,0.0,0.0,0.0,0.0,99.28,0.72
K55210DY9889,0.0,0.0,0.0,0.0,99.28,0.72
K55210DY9897,0.0,0.0,0.0,0.0,99.28,0.72
K55210DY9905,0.0,0.0,0.0,0.0,99.28,0.72
K55210DY9913,0.0,0.0,0.0,0.0,99.28,0.72
K55210DZ4459,99.69,0.0,0.0,0.0,0.0,0.31
K55210E01368,0.0,0.0,0.0,0.0,92.46,7.54
K55210E01376,0.0,0.0,0.0,0.0,92.46,7.54
K55210E01384,0.0,0.0,0.0,0.0,92.46,7.54
K55210E01400,0.0,0.0,0.0,0.0,92.46,7.54
K55210E01418,0.0,0.0,0.0,0.0,92.46,7.54
K55210E01434,0.0,0.0,0.0,0.0,92.46,7.54
K55210E01459,0.0,0.0,0.0,0.0,92.46,7.54
K55210E01475,0.0,0.0,0.0,0.0,92.46,7.54
K55210E06284,0.0,87.06,0.0,0.0,13.32,0.0
K55210E07274,91.38,0.0,0.0,0.0,0.0,8.62
K55210E07282,91.38,0.0,0.0,0.0,0.0,8.62
K55210E07290,91.38,0.0,0.0,0.0,0.0,8.62
K55210E07316,91.38,0.0,0.0,0.0,0.0,8.62
K55210E07324,91.38,0.0,0.0,0.0,0.0,8.62
K55210E07555,0.0,0.0,0.0,24.11,71.46,4.43
K55210E07563,0.0,0.0,0.0,24.11,71.46,4.43
K55210E07571,0.0,0.0,0.0,24.11,71.46,4.43
K55210E07589,0.0,0.0,0.0,24.11,71.46,4.43
K55210E07597,0.0,0.0,0.0,24.11,71.46,4.43
K55210E07605,0.0,0.0,0.0,24.11,71.46,4.43
K55210E07613,0.0,0.0,0.0,24.11,71.46,4.43
K55210E07639,0.0,0.0,0.0,24.11,71.46,4.43
K55210E07647,0.0,0.0,0.0,24.11,71.46,4.43
K55210E09965,99.31,0.0,0.0,0.0,0.0,0.69
K55210E10146,97.37,0.0,0.0,0.0,0.0,2.63
K55210E10187,97.37,0.0,0.0,0.0,0.0,2.63
K55210E10195,97.37,0.0,0.0,0.0,0.0,2.63
K55210E10203,97.37,0.0,0.0,0.0,0.0,2.63
K55210E10211,92.81,0.0,0.0,0.0,0.0,7.19
K55210E10252,92.84,0.0,0.0,0.0,0.0,7.16
K55210E10260,92.81,0.0,0.0,0.0,0.0,7.19
K55210E10278,92.81,0.0,0.0,0.0,0.0,7.19
K55210E13207,0.0,0.0,0.0,0.0,95.15,4.85
K55210E13215,0.0,0.0,0.0,0.0,95.15,4.85
K55210E13249,0.0,0.0,0.0,0.0,95.15,4.85
K55210E15681,99.25,0.0,0.0,0.0,0.0,0.75
K55210E24634,0.0,0.0,0.0,24.49,72.88,2.63
K55210E24642,0.0,0.0,0.0,24.49,72.88,2.63
K55210E24659,0.0,0.0,0.0,24.49,72.88,2.63
K55210E24667,0.0,0.0,0.0,24.49,72.88,2.63
K55210E24675,0.0,0.0,0.0,24.49,72.88,2.63
K55210E24683,0.0,0.0,0.0,24.49,72.88,2.63
K55210E24691,0.0,0.0,0.0,24.49,72.88,2.63
K55210E24709,0.0,0.0,0.0,24.49,72.88,2.63
K55210E24717,0.0,0.0,0.0,24.49,72.88,2.63
K55210E24725,0.0,0.0,0.0,24.49,72.88,2.63
K55210E32330,0.0,0.0,0.0,0.0,91.78,8.22
K55210E32470,0.0,0.0,0.0,0.0,91.78,8.22
K55210E40440,5.2,0.0,11.81,29.29,36.91,16.79
K55210E45670,0.32,0.0,97.89,0.0,0.0,1.79
K55210E46751,0.0,58.92,0.0,0.0,11.21,29.87
K55210E48609,98.51,0.0,0.0,0.0,0.0,1.49
K55210E59796,0.0,0.0,99.36,0.0,0.0,0.64
K55210E67161,0.0,0.0,70.36,0.0,0.0,29.64
K55210E84638,99.67,0.0,0.0,0.0,0.0,0.33
K55210E84646,99.6,0.0,0.0,0.0,0.0,0.4
K55210EA1701,0.0,0.0,0.0,0.0,0.0,0.0
K55210EA1719,0.0,0.0,0.0,0.0,0.0,0.0
K55212B34627,0.0,0.0,0.0,0.0,93.04,6.96
K55212B34635,0.0,0.0,0.0,0.0,94.03,5.97
K55212B70159,87.38,0.0,0.0,0.0,0.0,12.62
K55212B70167,87.38,0.0,0.0,0.0,0.0,12.62
K55212B70878,94.69,0.0,0.0,0.0,0.0,5.31
K55212BB8573,90.1,0.0,0.0,0.0,3.12,6.78
K55212BD9710,1.74,0.0,78.54,0.0,0.0,19.72
K55212BE2805,93.45,0.0,0.0,0.0,2.79,3.76
K55212BV2705,87.38,0.0,0.0,0.0,0.0,12.62
K55212BV2754,91.64,0.0,0.0,0.0,3.17,5.19
K55212BV2804,91.64,0.0,0.0,0.0,3.17,5.19
K55212BV6730,0.0,0.0,91.55,0.0,0.0,8.45
K55212BV8611,94.69,0.0,0.0,0.0,0.0,5.31
K55212BW6408,91.61,0.0,0.0,0.0,3.17,5.22
K55212BZ8716,94.45,0.0,0.0,0.0,2.82,2.73
K55212C08264,33.61,0.0,57.66,0.0,0.0,8.73
K55212C08272,33.61,0.0,57.66,0.0,0.0,8.73
K55212C08280,23.88,0.0,64.58,0.0,0.71,10.83
K55212C08298,23.88,0.0,64.58,0.0,0.71,10.83
K55212C11441,94.45,0.0,0.0,0.0,2.82,2.73
K55212C11458,94.45,0.0,0.0,0.0,2.82,2.73
K55212DA9752,1.74,0.0,78.54,0.0,0.0,19.72
K55212DA9810,1.74,0.0,78.54,0.0,0.0,19.72
K55212DA9836,1.74,0.0,78.54,0.0,0.0,19.72
K55212DA9851,1.74,0.0,78.54,0.0,0.0,19.72
K55212DA9869,1.74,0.0,78.54,0.0,0.0,19.72
K55212DM3355,1.74,0.0,78.53,0.0,0.0,19.73
K55212DM3363,1.74,0.0,78.54,0.0,0.0,19.72
K55212DM3371,1.74,0.0,78.54,0.0,0.0,19.72
K55213AZ9078,0.0,86.57,0.0,0.0,0.0,13.43
K55213AZ9086,0.0,86.57,0.0,0.0,0.0,13.43
K55213AZ9094,0.0,86.57,0.0,0.0,0.0,13.43
K55213AZ9102,0.0,86.57,0.0,0.0,0.0,13.43
K55213AZ9110,0.0,86.57,0.0,0.0,0.0,13.43
K55213AZ9144,0.0,86.57,0.0,0.0,0.0,13.43
K55213AZ9169,0.0,86.57,0.0,0.0,0.0,13.43
K55213AZ9177,0.0,86.57,0.0,0.0,0.0,13.43
K55213B23560,2.77,0.0,97.32,0.0,0.0,0.0
K55213B23578,2.77,0.0,97.32,0.0,0.0,0.0
K55213B23586,2.77,0.0,97.32,0.0,0.0,0.0
K55213B34799,0.0,4.04,49.09,0.0,20.46,26.41
K55213B34815,0.0,4.04,49.09,0.0,20.46,26.41
K55213B35226,0.0,0.0,74.14,0.0,0.0,25.86
K55213B35234,0.0,0.0,74.13,0.0,0.0,25.87
K55213B39301,2.77,0.0,97.32,0.0,0.0,0.0
K55213B51181,2.77,0.0,97.32,0.0,0.0,0.0
K55213B55570,98.92,0.0,0.0,0.0,0.0,1.08
K55213B55588,98.92,0.0,0.0,0.0,0.0,1.08
K55213B55992,99.12,0.0,0.0,0.0,0.0,0.88
K55213B56008,99.12,0.0,0.0,0.0,0.0,0.88
K55213B72955,97.81,0.0,0.0,0.0,0.0,2.19
K55213BA6478,30.59,0.0,46.19,0.0,15.61,7.61
K55213BA8847,94.31,0.0,0.0,0.0,0.0,5.69
K55213BA8854,94.31,0.0,0.0,0.0,0.0,5.69
K55213BA8862,94.31,0.0,0.0,0.0,0.0,5.69
K55213BA8888,94.31,0.0,0.0,0.0,0.0,5.69
K55213BA8896,94.31,0.0,0.0,0.0,0.0,5.69
K55213BB4191,0.0,0.0,109.74,0.0,5.39,0.0
K55213BB5131,0.0,0.0,95.48,0.0,2.62,1.9
K55213BC2954,94.35,0.0,0.0,0.0,0.0,5.65
K55213BC7490,0.0,93.14,0.0,0.0,0.0,6.86
K55213BC7540,0.0,93.14,0.0,0.0,0.0,6.86
K55213BC7565,0.0,93.14,0.0,0.0,0.0,6.86
K55213BC7573,0.0,86.84,0.0,0.0,3.0,10.16
K55213BC7581,0.0,93.97,0.0,0.0,0.0,6.03
K55213BC7599,0.0,92.95,0.0,0.0,0.0,7.05
K55213BG0087,98.22,0.0,0.0,0.0,0.0,1.78
K55213BG0095,37.54,0.0,47.51,0.0,14.27,0.68
K55213BH0011,0.0,0.0,0.0,0.0,96.46,3.54
K55213BH1688,0.0,0.0,0.0,0.0,32.4,67.6
K55213BI5225,0.0,93.14,0.0,0.0,0.0,6.86
K55213BI7197,0.0,0.0,0.0,0.0,0.0,100.0
K55213BL2888,97.98,0.0,0.0,0.0,0.0,2.02
K55213BN3835,90.77,0.0,0.0,0.0,1.13,8.1
K55213BN6671,0.0,71.76,0.0,0.0,12.96,15.28
K55213BO0509,0.0,70.28,0.0,0.0,12.69,17.03
K55213BO0517,0.0,70.28,0.0,0.0,12.69,17.03
K55213BO0558,0.0,70.28,0.0,0.0,12.69,17.03
K55213BO0566,0.0,70.28,0.0,0.0,12.69,17.03
K55213BO0608,0.0,70.28,0.0,0.0,12.69,17.03
K55213BO0616,0.0,70.28,0.0,0.0,12.69,17.03
K55213BO0624,0.0,70.28,0.0,0.0,12.69,17.03
K55213BO6514,0.0,93.18,0.0,0.0,5.18,1.64
K55213BO8445,0.0,83.95,0.0,0.0,13.07,2.98
K55213BP9087,0.0,91.27,0.0,0.0,0.0,8.73
K55213BU5708,94.35,0.0,0.0,0.0,0.0,5.65
K55213BU6698,0.0,91.23,0.0,0.0,0.4,8.37
K55213BU6839,0.0,86.57,0.0,0.0,0.0,13.43
K55213BU7076,0.0,0.0,0.0,0.0,96.43,3.57
K55213BU7092,94.31,0.0,0.0,0.0,0.0,5.69
K55213BU7100,94.31,0.0,0.0,0.0,0.0,5.69
K55213BU7480,98.61,0.0,0.0,0.0,0.0,1.39
K55213BU7506,97.94,0.0,0.0,0.0,0.0,2.06
K55213BV3199,0.0,92.95,0.0,0.0,0.0,7.05
K55213BV3207,0.0,93.97,0.0,0.0,0.0,6.03
K55213BV3215,84.15,0.0,0.0,0.0,9.59,6.26
K55213BV3223,0.0,86.84,0.0,0.0,3.0,10.16
K55213BV3884,0.0,93.14,0.0,0.0,0.0,6.86
K55213BV3892,99.12,0.0,0.0,0.0,0.0,0.88
K55213BV4478,31.83,0.0,42.01,0.0,3.63,22.53
K55213BV4486,31.83,0.0,42.01,0.0,3.63,22.53
K55213BV4676,93.97,0.0,0.0,0.0,1.53,4.5
K55213BV5301,34.44,0.0,45.02,0.0,0.0,20.54
K55213BV5319,34.44,0.0,45.02,0.0,0.0,20.54
K55213BW1283,0.0,0.0,68.08,0.0,0.0,31.92
K55213BW1291,0.0,0.0,68.08,0.0,0.0,31.92
K55213BW2547,36.64,0.0,43.37,0.0,0.0,19.99
K55213BW2554,36.64,0.0,43.37,0.0,0.0,19.99
K55213BW2729,0.0,70.28,0.0,0.0,12.69,17.03
K55213BW6233,0.0,0.0,104.65,0.0,0.22,0.0
K55213BX5788,0.0,93.14,0.0,0.0,0.0,6.86
K55213BX5796,0.0,93.14,0.0,0.0,0.0,6.86
K55213BX8006,97.93,0.0,0.0,0.0,0.0,2.07
K55213BY9599,0.0,0.0,0.0,0.0,89.61,10.39
K55213BY9607,0.0,0.0,0.0,0.0,89.61,10.39
K55213BY9615,0.0,0.0,0.0,0.0,89.61,10.39
K55213BY9623,0.0,0.0,0.0,0.0,89.61,10.39
K55213BY9631,0.0,0.0,0.0,0.0,89.61,10.39
K55213BY9664,0.0,0.0,0.0,0.0,89.61,10.39
K55213BY9672,0.0,0.0,0.0,0.0,89.61,10.39
K55213BY9722,0.0,0.0,0.0,0.0,89.61,10.39
K55213BY9730,0.0,0.0,0.0,0.0,89.61,10.39
K55213BZ0712,93.23,0.0,0.0,0.0,1.16,5.61
K55213BZ5380,0.0,92.95,0.0,0.0,0.0,7.05
K55213BZ5398,0.0,93.97,0.0,0.0,0.0,6.03
K55213C03586,0.0,99.61,0.0,0.0,0.0,0.39
K55213C12793,0.0,0.0,0.0,95.72,0.0,4.28
K55213C14120,0.0,0.0,0.0,95.07,0.0,4.93
K55213C15119,0.0,0.0,0.0,93.81,0.0,6.19
K55213C15150,0.0,0.0,0.0,93.81,0.0,6.19
K55213C44705,95.92,0.0,0.0,0.0,0.41,3.67
K55213C63135,98.32,0.0,0.0,0.0,0.0,1.68
K55213C63143,98.32,0.0,0.0,0.0,0.0,1.68
K55213C63176,98.32,0.0,0.0,0.0,0.0,1.68
K55213C69413,97.91,0.0,0.0,0.0,0.0,2.09
K55213C86268,99.39,0.0,0.0,0.0,0.02,0.59
K55213CC7101,0.0,0.0,0.0,0.0,88.51,11.49
K55213CC7119,0.0,0.0,0.0,0.0,88.51,11.49
K55213CL1558,94.01,0.0,0.0,0.0,0.0,5.99
K55213CQ4342,93.98,0.0,0.0,0.0,4.46,1.56
K55213CS6311,0.0,0.0,0.0,97.63,0.0,2.37
K55213CS6329,0.0,0.0,0.0,97.56,0.0,2.44
K55213CU5079,97.3,0.0,0.0,0.0,0.0,2.7
K55213CU5087,98.19,0.0,0.0,0.0,0.0,1.81
K55213CU5095,98.7,0.0,0.0,0.0,0.0,1.3
K55213CU5103,97.03,0.0,0.0,0.0,0.38,2.59
K55213CU5111,98.0,0.0,0.0,0.0,0.0,2.0
K55213CX5514,0.0,0.0,0.0,0.0,94.95,5.05
K55213CY2296,0.0,0.0,0.0,0.0,90.43,9.57
K55213CY2304,0.0,0.0,0.0,0.0,90.43,9.57
K55213CY2312,0.0,0.0,0.0,0.0,90.43,9.57
K55213CY2338,0.0,0.0,0.0,0.0,90.43,9.57
K55213CY2346,0.0,0.0,0.0,0.0,90.43,9.57
K55213CY2361,0.0,0.0,0.0,0.0,89.15,10.85
K55213CY2379,0.0,0.0,0.0,0.0,89.15,10.85
K55213CY2387,0.0,0.0,0.0,0.0,89.15,10.85
K55213CY2395,0.0,0.0,0.0,0.0,89.15,10.85
K55213CY2403,0.0,0.0,0.0,0.0,89.15,10.85
K55213CY2411,0.0,0.0,0.0,0.0,91.93,8.07
K55213CY2429,0.0,0.0,0.0,0.0,91.93,8.07
K55213CY2437,0.0,0.0,0.0,0.0,91.93,8.07
K55213CY2452,0.0,0.0,0.0,0.0,91.93,8.07
K55213CY2478,0.0,0.0,0.0,0.0,90.43,9.57
K55213CY2494,0.0,0.0,0.0,0.0,90.43,9.57
K55213CY2510,0.0,0.0,0.0,0.0,90.43,9.57
K55213CY2528,0.0,0.0,0.0,0.0,90.43,9.57
K55213CY2536,0.0,0.0,0.0,0.0,90.43,9.57
K55213CY2544,0.0,0.0,0.0,0.0,90.43,9.57
K55213CY2551,0.0,0.0,0.0,0.0,90.43,9.57
K55213CY2619,0.0,0.0,0.0,0.0,89.15,10.85
K55213CY2627,0.0,0.0,0.0,0.0,89.15,10.85
K55213CY2635,0.0,0.0,0.0,0.0,89.15,10.85
K55213CY2643,0.0,0.0,0.0,0.0,89.15,10.85
K55213CY2650,0.0,0.0,0.0,0.0,89.15,10.85
K55213CY2668,0.0,0.0,0.0,0.0,89.14,10.86
K55213CY2726,0.0,0.0,0.0,0.0,91.93,8.07
K55213CY2734,0.0,0.0,0.0,0.0,91.93,8.07
K55213CY2742,0.0,0.0,0.0,0.0,91.93,8.07
K55213CY2759,0.0,0.0,0.0,0.0,91.93,8.07
K55213CY4631,0.0,0.0,0.0,92.76,0.0,7.24
K55213CY4706,0.0,0.0,0.0,92.76,0.0,7.24
K55213CY4755,0.0,0.0,0.0,92.79,0.0,7.21
K55213CY4763,0.0,0.0,0.0,92.61,0.0,7.39
K55213CZ5587,0.0,0.0,0.0,0.0,92.43,7.57
K55213D17907,0.0,94.72,0.0,0.0,0.0,5.28
K55213D17915,0.0,90.52,0.0,0.0,0.0,9.48
K55213D17923,0.0,90.52,0.0,0.0,0.0,9.48
K55213D17931,0.0,90.52,0.0,0.0,0.0,9.48
K55213D17998,0.0,90.52,0.0,0.0,0.0,9.48
K55213D18004,0.0,90.52,0.0,0.0,0.0,9.48
K55213D18012,0.0,90.52,0.0,0.0,0.0,9.48
K55213D18020,0.0,90.52,0.0,0.0,0.0,9.48
K55213D18038,0.0,90.52,0.0,0.0,0.0,9.48
K55213D18053,0.0,90.52,0.0,0.0,0.0,9.48
K55213D18061,0.0,90.52,0.0,0.0,0.0,9.48
K55213D18079,0.0,90.52,0.0,0.0,0.0,9.48
K55213D18087,0.0,90.22,0.0,0.0,0.0,9.78
K55213D18103,0.0,90.22,0.0,0.0,0.0,9.78
K55213D18186,0.0,90.22,0.0,0.0,0.0,9.78
K55213D18194,0.0,90.22,0.0,0.0,0.0,9.78
K55213D18202,0.0,90.22,0.0,0.0,0.0,9.78
K55213D18228,0.0,90.22,0.0,0.0,0.0,9.78
K55213D18236,0.0,90.22,0.0,0.0,0.0,9.78
K55213D18244,0.0,90.22,0.0,0.0,0.0,9.78
K55213D35131,0.0,0.0,0.0,92.76,0.0,7.24
K55213D56947,4.13,85.53,0.0,0.0,2.53,7.81
K55213D57507,4.04,83.7,0.0,0.0,2.48,9.78
K55213D57515,4.04,83.7,0.0,0.0,2.48,9.78
K55213D57531,4.04,83.7,0.0,0.0,2.48,9.78
K55213D57556,4.04,83.7,0.0,0.0,2.48,9.78
K55213D57564,4.04,83.7,0.0,0.0,2.48,9.78
K55213D57606,4.04,83.7,0.0,0.0,2.48,9.78
K55213D57614,4.04,83.7,0.0,0.0,2.48,9.78
K55213D57622,4.04,83.7,0.0,0.0,2.48,9.78
K55213D57630,4.04,83.7,0.0,0.0,2.48,9.78
K55213D57655,4.04,83.7,0.0,0.0,2.48,9.78
K55213D57663,4.04,83.7,0.0,0.0,2.48,9.78
K55213D57671,4.04,83.7,0.0,0.0,2.48,9.78
K55213D57689,3.97,82.21,0.0,0.0,2.43,11.39
K55213D57705,3.97,82.21,0.0,0.0,2.43,11.39
K55213D57713,3.97,82.21,0.0,0.0,2.43,11.39
K55213D57770,3.97,82.21,0.0,0.0,2.43,11.39
K55213D57788,3.97,82.21,0.0,0.0,2.43,11.39
K55213D57820,3.97,82.21,0.0,0.0,2.43,11.39
K55213D57838,3.97,82.21,0.0,0.0,2.43,11.39
K55213D57846,3.97,82.21,0.0,0.0,2.43,11.39
K55213D57853,3.97,82.21,0.0,0.0,2.43,11.39
K55213D57879,3.97,82.21,0.0,0.0,2.43,11.39
K55213D57887,3.97,82.21,0.0,0.0,2.43,11.39
K55213D57895,3.97,82.21,0.0,0.0,2.43,11.39
K55213D65195,0.0,0.0,88.75,0.0,4.28,6.97
K55213D78107,0.0,0.0,88.75,0.0,4.28,6.97
K55213DA3655,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA3663,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA3671,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA3689,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA3697,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA3705,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA7433,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA7466,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA7474,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA7482,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA7490,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA7508,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA7516,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA7540,0.0,0.0,0.0,0.0,94.74,5.26
K55213DA7557,0.0,0.0,0.0,0.0,94.74,5.26
K55213DB4751,33.68,65.48,0.0,0.0,0.0,0.84
K55213DB5899,33.03,64.21,0.0,0.0,0.0,2.76
K55213DB5907,33.03,64.21,0.0,0.0,0.0,2.76
K55213DB5915,33.03,64.21,0.0,0.0,0.0,2.76
K55213DB5923,33.03,64.21,0.0,0.0,0.0,2.76
K55213DB5931,33.03,64.21,0.0,0.0,0.0,2.76
K55213DB5972,33.03,64.21,0.0,0.0,0.0,2.76
K55213DB5980,33.03,64.21,0.0,0.0,0.0,2.76
K55213DB5998,33.03,64.21,0.0,0.0,0.0,2.76
K55213DB6004,33.03,64.21,0.0,0.0,0.0,2.76
K55213DB6012,33.03,64.21,0.0,0.0,0.0,2.76
K55213DB6020,33.03,64.21,0.0,0.0,0.0,2.76
K55213DB6038,33.03,64.21,0.0,0.0,0.0,2.76
K55213DB6061,33.03,64.21,0.0,0.0,0.0,2.76
K55213DB6079,33.03,64.21,0.0,0.0,0.0,2.76
K55213DC1418,0.0,0.0,87.07,0.0,3.83,9.1
K55213DC1434,0.0,0.0,87.07,0.0,3.83,9.1
K55213DC1459,0.0,0.0,87.07,0.0,3.83,9.1
K55213DC1491,0.0,0.0,87.07,0.0,3.83,9.1
K55213DC1509,0.0,0.0,87.07,0.0,3.83,9.1
K55213DC1525,0.0,0.0,87.07,0.0,3.83,9.1
K55213DC1582,0.0,0.0,87.07,0.0,3.83,9.1
K55213DC1590,0.0,0.0,87.07,0.0,3.83,9.1
K55213DD7273,9.19,17.87,51.32,0.0,1.68,19.94
K55213DD7281,9.19,17.87,51.32,0.0,1.68,19.94
K55213DD7299,9.19,17.87,51.32,0.0,1.68,19.94
K55213DD7307,9.19,17.87,51.32,0.0,1.68,19.94
K55213DD7315,9.19,17.87,51.32,0.0,1.68,19.94
K55213DD7356,9.19,17.87,51.32,0.0,1.68,19.94
K55213DD7364,9.19,17.87,51.32,0.0,1.68,19.94
K55213DD7372,9.19,17.87,51.32,0.0,1.68,19.94
K55213DD7380,9.19,17.87,51.32,0.0,1.68,19.94
K55213DE8981,4.04,83.7,0.0,0.0,2.48,9.78
K55213DE8999,4.04,83.7,0.0,0.0,2.48,9.78
K55213DE9112,0.0,90.52,0.0,0.0,0.0,9.48
K55213DE9120,0.0,90.52,0.0,0.0,0.0,9.48
K55213DF7370,0.0,0.0,0.0,92.76,0.0,7.24
K55213DF7388,0.0,0.0,0.0,92.76,0.0,7.24
K55213DG3956,0.0,0.0,0.0,0.0,94.14,5.86
K55213DG9995,0.0,0.0,124.81,0.0,0.0,0.0
K55213DH0720,0.0,0.0,124.81,0.0,0.0,0.0
K55213DH0738,0.0,0.0,124.81,0.0,0.0,0.0
K55213DH4276,0.0,72.71,0.0,0.0,26.24,1.05
K55213DI3350,0.0,0.0,0.0,0.0,95.98,4.02
K55213DI3368,0.0,0.0,0.0,0.0,95.98,4.02
K55213DI3376,0.0,0.0,0.0,0.0,95.99,4.01
K55213DI3384,0.0,0.0,0.0,0.0,95.98,4.02
K55213DI3392,0.0,0.0,0.0,0.0,95.96,4.04
K55213DI3400,0.0,0.0,0.0,0.0,95.98,4.02
K55213DI3467,0.0,0.0,0.0,0.0,95.98,4.02
K55213DI3475,0.0,0.0,0.0,0.0,95.98,4.02
K55213DK2218,2.77,0.0,97.32,0.0,0.0,0.0
K55213DK2226,2.77,0.0,97.32,0.0,0.0,0.0
